Method,GroupBasedOn,Group,Index,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20,bin21,bin22,bin23,bin24,bin25,bin26,bin27,bin28,bin29,bin30,bin31,bin32,bin33,bin34,bin35,bin36,bin37,bin38,bin39,bin40,bin41,bin42,bin43,bin44,bin45,bin46,bin47,bin48,bin49,bin50,bin51,bin52,bin53,bin54,bin55,bin56,bin57,bin58,bin59,bin60,bin61,bin62,bin63,bin64,bin65,bin66,bin67,bin68,bin69,bin70,bin71,bin72,bin73,bin74,bin75,bin76,bin77,bin78,bin79,bin80,bin81,bin82,bin83,bin84,bin85,bin86,bin87,bin88,bin89,bin90,bin91,bin92,bin93,bin94,bin95,bin96,bin97,bin98,bin99,bin100,bin101,bin102,bin103,bin104,bin105,bin106,bin107,bin108,bin109,bin110,bin111,bin112,bin113,bin114,bin115,bin116,bin117,bin118,bin119,bin120,bin121,bin122,bin123,bin124,bin125
CbMPDiCbraya,Group,D5_vs_D7,DL,0,NaN,0,NaN,0.369025902,0.025804738,0.250227014,0,0.294807708,0,NaN,NaN,0,0,NaN,0,NaN,0,NaN,NaN,0,0,NaN,0,0,0,0,0,0,0,0,0.912846029,0.561861352,0.064800869,0,0,0,0,0,0.359646914,0,0.044283025,0,NaN,0,0,0,0,0,0,0.373164467,0,0,0,0.108413114,0,0,NaN,0,NaN,0,0,NaN,NaN,NaN,0.821417957,0,NaN,0,0,0,0.022982919,0.255667438,0,0.011057455,0.498675131,0.002317378,0.768673223,0.981251148,NaN,0,0,0,0.002288201,0.005191701,0,0,0,0,0,0,NaN,0.257433679,0.182924606,0,0.010183989,0.598949551,0.039454989,0,0,0.130986419,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0.377216828,0.595476184,0.064446548,0,0,0.052539657,0,0,0,0,0
CbMPDiCbraya,Group,D5_vs_D7,HD,0.264355021,NaN,0,NaN,0,0,0,0.02378081,0,0,NaN,NaN,0.1,0,NaN,0.1,NaN,0.05,NaN,NaN,0.222701996,0.061206264,NaN,0.002926868,0,0,0.028812803,0.003081685,0.026396073,0.034706764,0,0,0.000165298,0,0,0,0,0,0.001348574,0,0.002431528,0,0.002839458,NaN,0,0,0,0,0,0.190771687,0.004285246,0.03654913,0,0,0.000700726,0.031735908,0.458400012,NaN,0.062017018,NaN,0,0.066422816,NaN,NaN,NaN,0,0,NaN,0,0,0,0,0,0,0,0.001190518,0,7.70E-06,0.000211764,NaN,0,0,0,0,0.002735709,0,0,0.057943534,0.001443503,0,0,NaN,2.53E-06,5.35E-05,0,0.000228229,0,0,0.001420433,0,0.00208049,0,0,0,NaN,0,0.417109362,0,0.921996497,0,0,6.28E-05,0,6.33E-05,0.002148513,0,0.000120015,0.00027544,0,0,0,0,0,0.025806532,0
CbMPDiCbraya,Group,D5_vs_D7,DR,0.735644979,NaN,0.987149419,NaN,0.596720927,0.126944912,0.392475999,0.836777101,0.553432167,1,NaN,NaN,0.9,0.994088504,NaN,0.9,NaN,0.95,NaN,NaN,0.777298004,0.938793736,NaN,0.281146707,1,1,0.922934029,0.996918315,0.554266316,0.925585541,0.25038117,0.087153971,0.175578743,0.35981323,0.602021626,0.922251599,1,1,0.886150345,0.61459127,0.6951718,0.421404131,0.408729762,NaN,1,0.035452921,0.24777601,0.893033877,1,0.778105858,0.523394709,0.399327859,0.002988227,0.013442304,0.729807831,0.936967059,0.541599988,NaN,0.499904132,NaN,1,0.870175211,NaN,NaN,NaN,0.178582043,1,NaN,1,1,0.112484544,0.274179494,0.642845789,0.596710267,0.149963525,0.424287035,0.30128282,0.209559003,0.01588816,NaN,0.992513731,1,1,0.556657082,0.816706597,1,0.925432857,0.942056466,0.394558,1,1,NaN,0.075173849,0.018404862,1,0.971314597,0.401050449,0.960545011,0.777066972,0.398280337,0.417390547,0.372513164,1,1,NaN,0.087998661,0.55818854,0.678359774,0.050170138,1,0.967959704,0.059592753,1,0.374200878,0.596608734,0.107914446,0.437801276,0.081402639,0.314137176,0.947460343,0.453035387,0.315973948,0.960790498,0.614504272,0.755846596
CbMPDiCbraya,Group,D5_vs_D7,DominantProcess,DR,,DR,,DR,HoS,DR,DR,DR,DR,,,DR,DR,,DR,,DR,,,DR,DR,,HeS,DR,DR,DR,DR,DR,DR,HoS,DL,DL,HoS,DR,DR,DR,DR,DR,DR,DR,DR,DR,,DR,HoS,HoS,DR,DR,DR,DR,HoS,HoS,HoS,DR,DR,DR,,DR,,DR,DR,,,,DL,DR,,DR,DR,HoS,HoS,DR,DR,HoS,DL,HeS,DL,DL,,DR,DR,DR,DR,DR,DR,DR,DR,HoS,DR,DR,,HoS,HoS,DR,DR,DL,DR,DR,HoS,HoS,HoS,DR,DR,,HeS,DR,DR,HD,DR,DR,HoS,DR,HoS,DR,DL,DR,HoS,HoS,DR,HoS,HoS,DR,DR,DR
CbMPDiCbraya,Group,D5_vs_D7,DominantProcessImportance,0.735644979,NaN,0.987149419,NaN,0.596720927,0.801964873,0.392475999,0.836777101,0.553432167,1,NaN,NaN,0.9,0.994088504,NaN,0.9,NaN,0.95,NaN,NaN,0.777298004,0.938793736,NaN,0.382131272,1,1,0.922934029,0.996918315,0.554266316,0.925585541,0.74961883,0.912846029,0.561861352,0.575385901,0.602021626,0.922251599,1,1,0.886150345,0.61459127,0.6951718,0.421404131,0.408729762,NaN,1,0.894118279,0.467151115,0.893033877,1,0.778105858,0.523394709,0.553859983,0.995946197,0.986557696,0.729807831,0.936967059,0.541599988,NaN,0.499904132,NaN,1,0.870175211,NaN,NaN,NaN,0.821417957,1,NaN,1,1,0.884057,0.372584529,0.642845789,0.596710267,0.704190848,0.498675131,0.443491838,0.768673223,0.981251148,NaN,0.992513731,1,1,0.556657082,0.816706597,1,0.925432857,0.942056466,0.400846787,1,1,NaN,0.667109951,0.627632971,1,0.971314597,0.598949551,0.960545011,0.777066972,0.601719663,0.448939853,0.540229306,1,1,NaN,0.641090508,0.55818854,0.678359774,0.921996497,1,0.967959704,0.928800467,1,0.374964562,0.596608734,0.595476184,0.437801276,0.759005771,0.544914643,0.947460343,0.545963345,0.588184194,0.960790498,0.614504272,0.755846596
CbMPDiCbraya,Group,D5_vs_D7,DominantProcessPvalue,0.07,,0.02,,0.17,0,0.39,0,0.16,0.01,,,0.34,0,,0.32,,0.32,,,0.01,0.02,,0.57,0.4,0,0,0,0.34,0,0.31,0.38,0.36,0.09,0.06,0,0.34,0.15,0,0.18,0.01,0.25,0.53,,0,0,0.17,0,0.45,0,0.29,0.21,0,0,0,0,0.44,,0.05,,0.38,0,,,,0.44,0.18,,0.34,0.39,0,0.56,0.02,0.07,0,0.49,0.24,0.07,0.04,,0,0.47,0.34,0.12,0,0.34,0,0.04,0.47,0.34,0,,0.04,0.12,0.14,0,0.45,0,0,0.11,0.48,0.17,0.18,0.34,,0.06,0.35,0.07,0.02,0.32,0,0,0.42,0.66,0.08,0.24,0.43,0,0.08,0.01,0.37,0.2,0,0.07,0
CbMPDiCbraya,Group,D6_vs_D7,HeS,0,NaN,0,NaN,0,0.038037907,0,0.021295192,0.090286256,0,NaN,NaN,NaN,0,NaN,0,0,0,NaN,NaN,0,0,NaN,0,0,0,0,0,0.093644612,0.003389896,0.050965628,0,0.004413117,0,0.017208174,0.002393739,0,0,0.171850727,0.098403677,0,0.454470256,0.179653177,NaN,0,0.247188898,0.140736535,0,0,0.166814492,0,0.013738939,0.023885832,0,0.001072753,0.004170661,0,NaN,0.026004451,NaN,0,0.062111636,NaN,NaN,NaN,0,0,NaN,0,NaN,0.014944989,0.298345668,1.75E-05,0.080072489,0.165026127,0.006506663,0.329783756,0.215396148,0,NaN,0,0,0,0.149819956,0.001196089,0,0,0,0,0,0,0,0.350116057,0.054287421,0,0.003916345,0,0,0.006300238,0,0.003305033,0.066412043,0,NaN,NaN,0.267005301,0,0.319947449,0.024451438,0,0.167277711,0.018727576,0,0.485380206,0.039187517,0.061234894,0.079014179,0.23360016,0.150754757,0,0.170716149,0.431950176,0,0.035098491,0.015504395
CbMPDiCbraya,Group,D6_vs_D7,HoS,0,NaN,0,NaN,0.00560017,0.658016732,0.089731283,0.222993441,0.59748156,0,NaN,NaN,NaN,0.007965703,NaN,0,0,0,NaN,NaN,0,0.089290821,NaN,0.202470626,0,0.015338069,0.002438128,0.017863768,0.147357155,0.074053953,0.009538083,0,0.209623537,0.408966149,0.529873335,0.005122825,0,0,0.196018097,0.087826205,0.146364484,0.250469817,0.427819729,NaN,0,0.694438986,0.733282393,0.209273635,0.03722585,0,0.093891099,0.475886631,0.951103367,0.987621558,0.212670116,0.024480408,0,NaN,0.476706138,NaN,0,0,NaN,NaN,NaN,0,0,NaN,0,NaN,0.608359673,0.388224724,0.030246053,0.168567395,0.755547389,0.062825209,0.320797008,0.211277692,0.002248982,NaN,0.002885257,0.016176499,0,0.224528666,0.286459784,0,0.104332608,0,0.266687839,0,0.005532286,0,0.454983432,0.471060272,0.016277884,0.203274426,0,0.091604,0.276739139,0.559028745,0.656323128,0.610489617,0,NaN,NaN,0.552738867,0.033401158,0.171169564,0,0,0.574077314,0.920750986,0,0.302842326,0.355640409,0.511005769,0.356781754,0.554377693,0.829787497,0.012528686,0.5128906,0.474770723,0.006701889,0.182714176,0.183927667
CbMPDiCbraya,Group,D6_vs_D7,DL,0,NaN,0,NaN,0.447463221,0.045756856,0.100718017,0,0,0,NaN,NaN,NaN,0,NaN,0,0,0,NaN,NaN,0,0,NaN,0,0,0,0,0,0,0,0,0.875002573,0.569808238,0.033790091,0,0,0.440421803,0,0,0.669183759,0,0.08528093,0,NaN,0,0,0.004738551,0,0,0,0.361040304,0,0.005683669,0,0.058455327,0,0,NaN,0.320431329,NaN,0,0,NaN,NaN,NaN,0.78004148,0,NaN,0,NaN,0.05984607,0.09029787,0.398752041,0.5432307,0.00756463,0.536140958,0,0.412474134,0.974519359,NaN,0,0,0,0,0.003902128,0,0,0,0,0,0.04731064,0,0.101495858,0.401999429,0,0,0.372337761,0.005734373,0.021139321,0,0.086179662,0,0.37763928,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0.239991905,0.028887774,0,0,0.044871224,0,0,0,0,0
CbMPDiCbraya,Group,D6_vs_D7,HD,0.025,NaN,0,NaN,0,0,0,0.016589186,0,0,NaN,NaN,NaN,0,NaN,0.05,0,0,NaN,NaN,0.12328343,0.002295277,NaN,0.011659523,0,0,0.006035464,0,0.003531701,0.017707894,0,0,0,0,0,0,0,0,0.001019569,0,0.000644907,0,0.000339585,NaN,0,0,0,0,0,0.011261109,0.002064043,0.011082913,0,0,0,0.009929282,0.363945936,NaN,0.023366693,NaN,0,0.156962529,NaN,NaN,NaN,0,0,NaN,0,NaN,4.27E-06,0.000323026,3.47E-05,0.000713679,4.58E-06,0.000673381,8.71E-06,9.51E-05,6.32E-05,NaN,0,0,0.1,0.000121076,0.000760951,0,0,0.125,0.008045156,0,0,0.975,9.92E-08,9.56E-06,0,0.006724818,0,0,0.000992212,0,9.01E-05,1.75E-05,0,NaN,NaN,4.47E-05,0.369833877,0,0.656326764,0,0.000218532,0,0,6.39E-05,0.008279408,0,0,0.001112875,0,0,0,0.002949029,0,0.002571482,0
CbMPDiCbraya,Group,D6_vs_D7,DR,0.975,NaN,1,NaN,0.546936609,0.258188506,0.8095507,0.73912218,0.312232183,1,NaN,NaN,NaN,0.992034297,NaN,0.95,1,1,NaN,NaN,0.87671657,0.908413902,NaN,0.785869851,1,0.984661931,0.991526408,0.982136232,0.755466532,0.904848257,0.939496288,0.124997427,0.216155108,0.55724376,0.452918491,0.992483436,0.559578197,1,0.631111608,0.144586359,0.852990609,0.209778997,0.392187509,NaN,1,0.058372116,0.12124252,0.790726365,0.96277415,0.821924399,0.543004554,0.499291518,0.019327131,0.012378442,0.727801804,0.96141965,0.636054064,NaN,0.15349139,NaN,1,0.780925834,NaN,NaN,NaN,0.21995852,1,NaN,1,NaN,0.316844999,0.222808712,0.570949733,0.207415737,0.071857271,0.393853789,0.349410524,0.160756917,0.023168502,NaN,0.997114743,0.983823501,0.9,0.625530302,0.707681048,1,0.895667392,0.875,0.725267005,1,0.947157074,0.025,0.093404554,0.072643318,0.983722116,0.78608441,0.627662239,0.902661627,0.69482909,0.440971255,0.254102076,0.323080816,0.62236072,NaN,NaN,0.180211127,0.596764966,0.508882987,0.319221798,1,0.258426443,0.060521437,1,0.211713607,0.596892666,0.187767432,0.535316293,0.210909273,0.019457746,0.94260009,0.316393251,0.090330073,0.993298111,0.779615852,0.800567938
CbMPDiCbraya,Group,D6_vs_D7,DominantProcess,DR,,DR,,DR,HoS,DR,DR,HoS,DR,,,,DR,,DR,DR,DR,,,DR,DR,,DR,DR,DR,DR,DR,DR,DR,DR,DL,DL,DR,HoS,DR,DR,DR,DR,DL,DR,HeS,HoS,,DR,HoS,HoS,DR,DR,DR,DR,DR,HoS,HoS,DR,DR,DR,,HoS,,DR,DR,,,,DL,DR,,DR,,HoS,HoS,DR,DL,HoS,DL,DR,DL,DL,,DR,DR,DR,DR,DR,DR,DR,DR,DR,DR,DR,HD,HoS,HoS,DR,DR,DR,DR,DR,HoS,HoS,HoS,DR,,,HoS,DR,DR,HD,DR,HoS,HoS,DR,HeS,DR,HoS,DR,HoS,HoS,DR,HoS,HoS,DR,DR,DR
CbMPDiCbraya,Group,D6_vs_D7,DominantProcessImportance,0.975,NaN,1,NaN,0.546936609,0.658016732,0.8095507,0.73912218,0.59748156,1,NaN,NaN,NaN,0.992034297,NaN,0.95,1,1,NaN,NaN,0.87671657,0.908413902,NaN,0.785869851,1,0.984661931,0.991526408,0.982136232,0.755466532,0.904848257,0.939496288,0.875002573,0.569808238,0.55724376,0.529873335,0.992483436,0.559578197,1,0.631111608,0.669183759,0.852990609,0.454470256,0.427819729,NaN,1,0.694438986,0.733282393,0.790726365,0.96277415,0.821924399,0.543004554,0.499291518,0.951103367,0.987621558,0.727801804,0.96141965,0.636054064,NaN,0.476706138,NaN,1,0.780925834,NaN,NaN,NaN,0.78004148,1,NaN,1,NaN,0.608359673,0.388224724,0.570949733,0.5432307,0.755547389,0.536140958,0.349410524,0.412474134,0.974519359,NaN,0.997114743,0.983823501,0.9,0.625530302,0.707681048,1,0.895667392,0.875,0.725267005,1,0.947157074,0.975,0.454983432,0.471060272,0.983722116,0.78608441,0.627662239,0.902661627,0.69482909,0.559028745,0.656323128,0.610489617,0.62236072,NaN,NaN,0.552738867,0.596764966,0.508882987,0.656326764,1,0.574077314,0.920750986,1,0.485380206,0.596892666,0.511005769,0.535316293,0.554377693,0.829787497,0.94260009,0.5128906,0.474770723,0.993298111,0.779615852,0.800567938
CbMPDiCbraya,Group,D6_vs_D7,DominantProcessPvalue,0.18,,0.34,,0.21,0.17,0,0,0.01,0.16,,,,0,,0.31,0.35,0.39,,,0,0,,0.12,0.4,0,0,0,0,0,0,0.31,0.35,0.15,0.4,0,0.31,0.31,0.05,0,0,0.15,0.37,,0.4,0,0.01,0.03,0.02,0.02,0.32,0.55,0,0,0,0,0.2,,0.47,,0.15,0,,,,0.38,0,,0.11,,0.05,0.33,0.31,0.14,0,0.51,0.74,0.18,0.05,,0,0.02,0.46,0,0,0.39,0,0.33,0.01,0.06,0,0.36,0.26,0.3,0.02,0.02,0.2,0,0,0.18,0.01,0,0.05,,,0.23,0.21,0.38,0.05,0.14,0.11,0,0,0.26,0.12,0.11,0.06,0.07,0,0,0.12,0.47,0,0,0
