OTUID	Kingdom	Phylum	Class	Order	Family	Genus
OTU_244	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	Desulforhopalus
OTU_249	Bacteria	Caldatribacteriota	Caldatribacteriia	Caldatribacteriales	Caldatribacteriaceae	Candidatus__Caldatribacterium
OTU_247	Bacteria	Dependentiae	Babeliae	Babeliales	uncultured__delta__proteobacterium	uncultured__bacterium
OTU_251	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	uncultured
OTU_252	Bacteria	Fermentibacterota	Fermentibacteria	Fermentibacterales	Fermentibacteraceae	uncultured__bacterium
OTU_248	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	SEEP-SRB1
OTU_246	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	uncultured__delta__proteobacterium
OTU_250	Bacteria	Dadabacteria	Dadabacteriia	Dadabacteriales	uncultured__bacterium	uncultured__bacterium
OTU_245	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	Incertae__Sedis
OTU_256	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	uncultured
OTU_253	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41	uncultured__bacterium	uncultured__bacterium
OTU_255	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	Desulfofustis
OTU_257	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	Sva0081__sediment__group
OTU_254	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	Desulfopila
OTU_258	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup__23
OTU_259	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfatiferula	uncultured__bacterium
OTU_260	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Halobacillus
OTU_262	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta
OTU_261	Bacteria	Latescibacterota	Latescibacteria	Latescibacterales	Latescibacteraceae	uncultured__bacterium
OTU_265	Bacteria	Cloacimonadota	Cloacimonadia	Cloacimonadales	MSBL8	uncultured__bacterium
OTU_263	Bacteria	Desulfobacterota	Desulfobaccia	Desulfobaccales	Desulfobaccaceae	Desulfobacca
OTU_266	Bacteria	Cyanobacteria	Vampirivibrionia	Gastranaerophilales	uncultured__bacterium	uncultured__bacterium
OTU_264	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
OTU_267	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	GoM-GC232-4463-Bac1	uncultured__Firmicutes__bacterium
OTU_270	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_269	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfoplanaceae	Desulfoplanes
OTU_271	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
OTU_272	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Dethiosulfatibacteraceae	Dethiosulfatibacter
OTU_277	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Sunxiuqinia
OTU_274	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
OTU_268	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Psychromonadaceae	Psychromonas
OTU_273	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	Desulforhopalus
OTU_276	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_278	Bacteria	Firmicutes	Syntrophomonadia	Syntrophomonadales	Syntrophomonadaceae	Syntrophomonas
OTU_275	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_280	Bacteria	Calditrichota	Calditrichia	Calditrichales	Calditrichaceae	uncultured__bacterium
OTU_285	Bacteria	Dependentiae	Babeliae	Babeliales	uncultured__bacterium	uncultured__bacterium
OTU_279	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	uncultured	uncultured__prokaryote
OTU_287	Bacteria	Latescibacterota	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium
OTU_281	Bacteria	Latescibacterota	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium
OTU_282	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	[Desulfobacterium]__catecholicum__group
OTU_289	Bacteria	MBNT15	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium
OTU_283	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Fusibacteraceae	Fusibacter
OTU_288	Bacteria	Firmicutes	Desulfitobacteriia	Desulfitobacteriales	uncultured	uncultured__bacterium
OTU_286	Bacteria	Firmicutes	Syntrophomonadia	Syntrophomonadales	Syntrophomonadaceae	Syntrophomonas
OTU_284	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	Desulfatirhabdium
OTU_290	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	uncultured	uncultured__bacterium
OTU_293	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	[Desulfobacterium]__catecholicum__group
OTU_295	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
OTU_291	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfococcaceae	Desulfococcus
OTU_294	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria__Incertae__Sedis	Unknown__Family	uncultured
OTU_297	Bacteria	Acidobacteriota	Aminicenantia	Aminicenantales	uncultured__bacterium	uncultured__bacterium
OTU_296	Bacteria	Desulfobacterota	Desulfuromonadia	Syntrophotaleaceae	Syntrophotalea	uncultured__bacterium
OTU_298	Bacteria	SAR324__clade(Marine__group__B)	uncultured__delta__proteobacterium	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium
OTU_292	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria__Incertae__Sedis	Unknown__Family	uncultured
OTU_300	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	LCP-80
OTU_301	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
OTU_305	Bacteria	Actinobacteriota	WCHB1-81	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium
OTU_303	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	Sva0081__sediment__group
OTU_304	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41	uncultured__organism	uncultured__bacterium
OTU_302	Bacteria	Desulfobacterota	Syntrophorhabdia	Syntrophorhabdales	Syntrophorhabdaceae	Syntrophorhabdus
OTU_309	Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	uncultured
OTU_299	Bacteria	Desulfobacterota	Syntrophorhabdia	Syntrophorhabdales	Syntrophorhabdaceae	Syntrophorhabdus
OTU_307	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	uncultured
OTU_308	Bacteria	Dependentiae	Babeliae	Babeliales	uncultured__bacterium	uncultured__bacterium
OTU_310	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
OTU_314	Bacteria	Verrucomicrobiota	Kiritimatiellae	113B434	uncultured__bacterium	uncultured__bacterium
OTU_313	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	Desulfosalsimonas
OTU_312	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	uncultured
OTU_317	Bacteria	Calditrichota	Calditrichia	Calditrichales	Calditrichaceae	uncultured__bacterium
OTU_316	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	uncultured	metagenome
OTU_315	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41	uncultured__Verrucomicrobia__bacterium	uncultured__bacterium
OTU_311	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Anaerobacillus
OTU_321	Bacteria	Firmicutes	Syntrophomonadia	Syntrophomonadales	Syntrophomonadaceae	Syntrophomonas
OTU_318	Bacteria	Desulfobacterota	Syntrophia	Syntrophales	uncultured	uncultured__bacterium
OTU_319	Bacteria	Dadabacteria	Dadabacteriia	Dadabacteriales	uncultured__organism	uncultured__bacterium
OTU_306	Bacteria	Firmicutes	Syntrophomonadia	Syntrophomonadales	Syntrophomonadaceae	uncultured
OTU_324	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	Desulfopila
OTU_323	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	P3OB-42
OTU_325	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacter
OTU_328	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41	uncultured__bacterium	uncultured__bacterium
OTU_331	Bacteria	Desulfobacterota	Desulfuromonadia	Desulfuromonadaceae	Desulfuromonas	uncultured__bacterium
OTU_320	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41	uncultured__bacterium	uncultured__bacterium
OTU_322	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
OTU_329	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	uncultured	uncultured__bacterium
OTU_330	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfobulbaceae	Desulfobulbus
OTU_334	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_332	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	livecontrolB21	uncultured__bacterium
OTU_327	Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	Dehalobacterium
OTU_326	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	uncultured
OTU_333	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacter
OTU_337	Bacteria	Cloacimonadota	Cloacimonadia	Cloacimonadales	MSBL8	uncultured__bacterium
OTU_336	Bacteria	Verrucomicrobiota	Verrucomicrobiae	LD1-PB3	uncultured__bacterium	uncultured__bacterium
OTU_335	Bacteria	Cyanobacteria	Vampirivibrionia	Gastranaerophilales	uncultured__organism	uncultured__bacterium
OTU_339	Bacteria	Marinimicrobia__(SAR406__clade)	uncultured__eubacterium__AB16	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium
OTU_338	Bacteria	Firmicutes	Clostridia	Caldicoprobacterales	Caldicoprobacteraceae	Caldicoprobacter
OTU_340	Bacteria	Firmicutes	Clostridia	Eubacteriales	Alkalibacteraceae	Alkalibacter
OTU_342	Bacteria	Firmicutes	Bacilli	Izemoplasmatales	Izemoplasmataceae	uncultured__bacterium
OTU_341	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Dethiosulfatibacteraceae	Dethiosulfatibacter
OTU_345	Bacteria	Verrucomicrobiota	Verrucomicrobiae	LD1-PB3	uncultured__bacterium	uncultured__bacterium
OTU_343	Bacteria	Marinimicrobia__(SAR406__clade)	uncultured__eubacterium__AB16	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium
OTU_347	Bacteria	Verrucomicrobiota	Verrucomicrobiae	LD1-PB3	uncultured__bacterium	uncultured__bacterium
OTU_346	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	Desulfoprunum
OTU_344	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	GoM-GC232-4463-Bac1	uncultured__bacterium
OTU_349	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacter
OTU_351	Bacteria	Cloacimonadota	Cloacimonadia	Cloacimonadales	MSBL8	uncultured__bacterium
OTU_353	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
OTU_352	Bacteria	Marinimicrobia__(SAR406__clade)	uncultured__eubacterium__AB16	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium
OTU_348	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfoplanaceae	Desulfoplanes
OTU_350	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus
OTU_357	Bacteria	Marinimicrobia__(SAR406__clade)	uncultured__eubacterium__AB16	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium
OTU_356	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Dethiosulfatibacteraceae	Dethiosulfatibacter
OTU_358	Bacteria	Fermentibacterota	Fermentibacteria	Fermentibacterales	Fermentibacteraceae	uncultured__bacterium
OTU_354	Bacteria	Cloacimonadota	Cloacimonadia	Cloacimonadales	MSBL8	uncultured__bacterium
OTU_359	Bacteria	Desulfobacterota	Desulfuromonadia	Desulfuromonadaceae	Trichloromonas	Desulfuromonas__acetexigens
OTU_355	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
OTU_360	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_365	Bacteria	Fermentibacterota	Fermentibacteria	Fermentibacterales	Fermentibacteraceae	uncultured__bacterium
OTU_363	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
OTU_364	Bacteria	Firmicutes	Bacilli	Izemoplasmatales	Izemoplasmataceae	bacterium
OTU_361	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia
OTU_362	Bacteria	Modulibacteria	Moduliflexia	Moduliflexales	Moduliflexaceae	uncultured__bacterium
OTU_366	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
OTU_367	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_370	Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	uncultured
OTU_373	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella
OTU_371	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_369	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfolunaceae	Desulfoluna
OTU_368	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Sunxiuqinia
OTU_374	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
OTU_372	Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	uncultured
OTU_377	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
OTU_375	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
OTU_378	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
OTU_379	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
OTU_376	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_380	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Faecalibaculum
OTU_381	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
OTU_383	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
OTU_384	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
OTU_387	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
OTU_386	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
OTU_390	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
OTU_385	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_382	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium
OTU_388	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_391	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
OTU_393	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Draconibacterium
OTU_392	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus
OTU_394	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter
OTU_389	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
OTU_395	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_402	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_403	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_399	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
OTU_397	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Nitrincolaceae	Marinobacterium
OTU_401	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sediminispirochaeta
OTU_396	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_400	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia-Shigella
OTU_406	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Dubosiella
OTU_404	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
OTU_405	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sediminispirochaeta
OTU_398	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Turicibacter
OTU_408	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
OTU_407	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sediminispirochaeta
OTU_409	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas
OTU_410	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
OTU_412	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Nitrincolaceae	Marinobacterium
OTU_413	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sediminispirochaeta
OTU_411	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_416	Bacteria	Spirochaetota	MVP-15	uncultured__organism	uncultured__bacterium	uncultured__bacterium
OTU_419	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_420	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Candidatus__Marispirochaeta
OTU_417	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Microbulbiferaceae	Microbulbifer
OTU_415	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_421	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sediminispirochaeta
OTU_418	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Delftia
OTU_422	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_426	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Nitrincolaceae	Neptunomonas
OTU_414	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_425	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_424	Bacteria	Firmicutes	Bacilli	RF39	uncultured__bacterium	uncultured__bacterium
OTU_427	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax
OTU_423	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Agaribacter
OTU_428	Bacteria	Proteobacteria	Gammaproteobacteria	Nitrosococcales	Methylophagaceae	Methylophaga
OTU_430	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Hydrogenophaga
OTU_429	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_431	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_435	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_436	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Phaseolibacter
OTU_432	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_437	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_434	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas
OTU_440	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_433	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_441	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_438	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_444	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Photobacterium
OTU_442	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_439	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus
OTU_443	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	JTB255__marine__benthic__group
OTU_445	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Marinobacteraceae	Marinobacter
OTU_446	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_447	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta__2
OTU_451	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Sunxiuqinia
