otu_id	count	project_id	sample_id	run_id	nreads	classification
OTU_2902	4	D1	D111	D111	35397	D1
OTU_2903	1	D1	D111	D111	35397	D1
OTU_2904	20	D1	D111	D111	35397	D1
OTU_2906	9	D1	D111	D111	35397	D1
OTU_2909	22	D1	D111	D111	35397	D1
OTU_2910	17	D1	D111	D111	35397	D1
OTU_2911	1	D1	D111	D111	35397	D1
OTU_2913	11	D1	D111	D111	35397	D1
OTU_2914	14	D1	D111	D111	35397	D1
OTU_2915	17	D1	D111	D111	35397	D1
OTU_2916	3	D1	D111	D111	35397	D1
OTU_2917	1	D1	D111	D111	35397	D1
OTU_2918	2	D1	D111	D111	35397	D1
OTU_2919	13	D1	D111	D111	35397	D1
OTU_2921	6	D1	D111	D111	35397	D1
OTU_2922	5	D1	D111	D111	35397	D1
OTU_2923	3	D1	D111	D111	35397	D1
OTU_2924	10	D1	D111	D111	35397	D1
OTU_2925	5	D1	D111	D111	35397	D1
OTU_2926	3424	D1	D111	D111	35397	D1
OTU_2928	6	D1	D111	D111	35397	D1
OTU_2929	3	D1	D111	D111	35397	D1
OTU_2930	2	D1	D111	D111	35397	D1
OTU_2932	1	D1	D111	D111	35397	D1
OTU_2933	6	D1	D111	D111	35397	D1
OTU_2935	2	D1	D111	D111	35397	D1
OTU_2936	1	D1	D111	D111	35397	D1
OTU_2937	2	D1	D111	D111	35397	D1
OTU_2940	1	D1	D111	D111	35397	D1
OTU_2942	2	D1	D111	D111	35397	D1
OTU_2943	2	D1	D111	D111	35397	D1
OTU_2946	3	D1	D111	D111	35397	D1
OTU_2947	1	D1	D111	D111	35397	D1
OTU_2948	1	D1	D111	D111	35397	D1
OTU_2949	1	D1	D111	D111	35397	D1
OTU_295	1	D1	D111	D111	35397	D1
OTU_2950	1	D1	D111	D111	35397	D1
OTU_2953	5	D1	D111	D111	35397	D1
OTU_2954	1	D1	D111	D111	35397	D1
OTU_2955	1	D1	D111	D111	35397	D1
OTU_2957	6	D1	D111	D111	35397	D1
OTU_2960	2	D1	D111	D111	35397	D1
OTU_2962	4	D1	D111	D111	35397	D1
OTU_2963	1	D1	D111	D111	35397	D1
OTU_2965	2	D1	D111	D111	35397	D1
OTU_2968	3	D1	D111	D111	35397	D1
OTU_2969	1	D1	D111	D111	35397	D1
OTU_2970	1	D1	D111	D111	35397	D1
OTU_2972	2	D1	D111	D111	35397	D1
OTU_2976	1	D1	D111	D111	35397	D1
OTU_2977	1	D1	D111	D111	35397	D1
OTU_2981	2	D1	D111	D111	35397	D1
OTU_2985	1	D1	D111	D111	35397	D1
OTU_2995	2	D1	D111	D111	35397	D1
OTU_2997	1	D1	D111	D111	35397	D1
OTU_2998	1	D1	D111	D111	35397	D1
OTU_3001	1	D1	D111	D111	35397	D1
OTU_3002	1	D1	D111	D111	35397	D1
OTU_3003	1	D1	D111	D111	35397	D1
OTU_3004	1	D1	D111	D111	35397	D1
OTU_3007	3	D1	D111	D111	35397	D1
OTU_3017	3	D1	D111	D111	35397	D1
OTU_3021	2	D1	D111	D111	35397	D1
OTU_3023	1	D1	D111	D111	35397	D1
OTU_3024	1	D1	D111	D111	35397	D1
OTU_3027	1	D1	D111	D111	35397	D1
OTU_3036	1	D1	D111	D111	35397	D1
OTU_3038	1	D1	D111	D111	35397	D1
OTU_304	1	D1	D111	D111	35397	D1
OTU_3040	1	D1	D111	D111	35397	D1
OTU_3041	2	D1	D111	D111	35397	D1
OTU_3048	4	D1	D111	D111	35397	D1
OTU_3049	1	D1	D111	D111	35397	D1
OTU_3051	196	D1	D111	D111	35397	D1
OTU_3055	1	D1	D111	D111	35397	D1
OTU_3059	2	D1	D111	D111	35397	D1
OTU_3062	1	D1	D111	D111	35397	D1
OTU_3070	1	D1	D111	D111	35397	D1
OTU_3075	1	D1	D111	D111	35397	D1
OTU_3078	1	D1	D111	D111	35397	D1
OTU_3081	1	D1	D111	D111	35397	D1
OTU_3087	1	D1	D111	D111	35397	D1
OTU_3093	17	D1	D111	D111	35397	D1
OTU_3095	1	D1	D111	D111	35397	D1
OTU_3099	1	D1	D111	D111	35397	D1
OTU_310	1	D1	D111	D111	35397	D1
OTU_3100	1	D1	D111	D111	35397	D1
OTU_3102	4	D1	D111	D111	35397	D1
OTU_3103	2	D1	D111	D111	35397	D1
OTU_3107	144	D1	D111	D111	35397	D1
OTU_3108	1	D1	D111	D111	35397	D1
OTU_3110	1	D1	D111	D111	35397	D1
OTU_3112	6	D1	D111	D111	35397	D1
OTU_3114	3	D1	D111	D111	35397	D1
OTU_3115	2	D1	D111	D111	35397	D1
OTU_3128	2	D1	D111	D111	35397	D1
OTU_3139	1	D1	D111	D111	35397	D1
OTU_314	3	D1	D111	D111	35397	D1
OTU_3141	1	D1	D111	D111	35397	D1
OTU_3143	2	D1	D111	D111	35397	D1
OTU_3152	1	D1	D111	D111	35397	D1
OTU_3169	1	D1	D111	D111	35397	D1
OTU_3170	1	D1	D111	D111	35397	D1
OTU_3175	2	D1	D111	D111	35397	D1
OTU_3179	1	D1	D111	D111	35397	D1
OTU_3180	1	D1	D111	D111	35397	D1
OTU_3181	1	D1	D111	D111	35397	D1
OTU_319	1	D1	D111	D111	35397	D1
OTU_32	2	D1	D111	D111	35397	D1
OTU_3201	1	D1	D111	D111	35397	D1
OTU_3205	1	D1	D111	D111	35397	D1
OTU_3206	1	D1	D111	D111	35397	D1
OTU_3207	1	D1	D111	D111	35397	D1
OTU_3209	2	D1	D111	D111	35397	D1
OTU_3210	1	D1	D111	D111	35397	D1
OTU_3216	5	D1	D111	D111	35397	D1
OTU_3217	2	D1	D111	D111	35397	D1
OTU_3219	1	D1	D111	D111	35397	D1
OTU_3220	1	D1	D111	D111	35397	D1
OTU_3221	1	D1	D111	D111	35397	D1
OTU_3223	2	D1	D111	D111	35397	D1
OTU_3224	2	D1	D111	D111	35397	D1
OTU_3225	3	D1	D111	D111	35397	D1
OTU_3229	1	D1	D111	D111	35397	D1
OTU_3235	2	D1	D111	D111	35397	D1
OTU_3240	2	D1	D111	D111	35397	D1
OTU_3241	2	D1	D111	D111	35397	D1
OTU_3252	108	D1	D111	D111	35397	D1
OTU_3259	1	D1	D111	D111	35397	D1
OTU_3261	2	D1	D111	D111	35397	D1
OTU_3281	229	D1	D111	D111	35397	D1
OTU_3282	61	D1	D111	D111	35397	D1
OTU_3283	31	D1	D111	D111	35397	D1
OTU_3284	10	D1	D111	D111	35397	D1
OTU_3285	7	D1	D111	D111	35397	D1
OTU_3286	22	D1	D111	D111	35397	D1
OTU_3287	16	D1	D111	D111	35397	D1
OTU_3288	7	D1	D111	D111	35397	D1
OTU_3289	9	D1	D111	D111	35397	D1
OTU_329	1	D1	D111	D111	35397	D1
OTU_3290	8	D1	D111	D111	35397	D1
OTU_3291	11	D1	D111	D111	35397	D1
OTU_3292	9	D1	D111	D111	35397	D1
OTU_3293	2	D1	D111	D111	35397	D1
OTU_3294	2	D1	D111	D111	35397	D1
OTU_3295	6	D1	D111	D111	35397	D1
OTU_3296	1	D1	D111	D111	35397	D1
OTU_3297	6	D1	D111	D111	35397	D1
OTU_3298	7	D1	D111	D111	35397	D1
OTU_33	5	D1	D111	D111	35397	D1
OTU_3300	6	D1	D111	D111	35397	D1
OTU_3301	2	D1	D111	D111	35397	D1
OTU_3302	11	D1	D111	D111	35397	D1
OTU_3303	1	D1	D111	D111	35397	D1
OTU_3304	1	D1	D111	D111	35397	D1
OTU_3305	1	D1	D111	D111	35397	D1
OTU_3306	4	D1	D111	D111	35397	D1
OTU_3307	1	D1	D111	D111	35397	D1
OTU_3309	68	D1	D111	D111	35397	D1
OTU_3310	15	D1	D111	D111	35397	D1
OTU_3313	7	D1	D111	D111	35397	D1
OTU_3314	40	D1	D111	D111	35397	D1
OTU_3315	9	D1	D111	D111	35397	D1
OTU_3317	6	D1	D111	D111	35397	D1
OTU_3319	1	D1	D111	D111	35397	D1
OTU_3321	2	D1	D111	D111	35397	D1
OTU_3322	8	D1	D111	D111	35397	D1
OTU_3323	16	D1	D111	D111	35397	D1
OTU_3325	4	D1	D111	D111	35397	D1
OTU_3328	3	D1	D111	D111	35397	D1
OTU_3329	6	D1	D111	D111	35397	D1
OTU_333	1	D1	D111	D111	35397	D1
OTU_3330	15	D1	D111	D111	35397	D1
OTU_3331	5	D1	D111	D111	35397	D1
OTU_3332	1	D1	D111	D111	35397	D1
OTU_3333	7	D1	D111	D111	35397	D1
OTU_3334	2	D1	D111	D111	35397	D1
OTU_3335	17	D1	D111	D111	35397	D1
OTU_3336	1	D1	D111	D111	35397	D1
OTU_3337	7	D1	D111	D111	35397	D1
OTU_3338	1	D1	D111	D111	35397	D1
OTU_3340	1	D1	D111	D111	35397	D1
OTU_3341	2	D1	D111	D111	35397	D1
OTU_3345	7	D1	D111	D111	35397	D1
OTU_3346	1	D1	D111	D111	35397	D1
OTU_3348	1	D1	D111	D111	35397	D1
OTU_3350	1	D1	D111	D111	35397	D1
OTU_3351	59	D1	D111	D111	35397	D1
OTU_3353	4	D1	D111	D111	35397	D1
OTU_3358	2	D1	D111	D111	35397	D1
OTU_3359	1	D1	D111	D111	35397	D1
OTU_336	1	D1	D111	D111	35397	D1
OTU_3362	8	D1	D111	D111	35397	D1
OTU_3363	2	D1	D111	D111	35397	D1
OTU_3366	5	D1	D111	D111	35397	D1
OTU_3370	4	D1	D111	D111	35397	D1
OTU_3371	3	D1	D111	D111	35397	D1
OTU_3372	5	D1	D111	D111	35397	D1
OTU_3374	1	D1	D111	D111	35397	D1
OTU_3375	1	D1	D111	D111	35397	D1
OTU_3376	1	D1	D111	D111	35397	D1
OTU_3377	3	D1	D111	D111	35397	D1
OTU_3378	2	D1	D111	D111	35397	D1
OTU_3380	1	D1	D111	D111	35397	D1
OTU_3386	3	D1	D111	D111	35397	D1
OTU_3387	4	D1	D111	D111	35397	D1
OTU_3388	4	D1	D111	D111	35397	D1
OTU_339	2	D1	D111	D111	35397	D1
OTU_3390	2	D1	D111	D111	35397	D1
OTU_3391	1	D1	D111	D111	35397	D1
OTU_3392	1	D1	D111	D111	35397	D1
OTU_3393	3	D1	D111	D111	35397	D1
OTU_3394	2	D1	D111	D111	35397	D1
OTU_3396	2	D1	D111	D111	35397	D1
OTU_3397	2	D1	D111	D111	35397	D1
OTU_3399	1	D1	D111	D111	35397	D1
OTU_34	3	D1	D111	D111	35397	D1
OTU_340	1	D1	D111	D111	35397	D1
OTU_3400	33	D1	D111	D111	35397	D1
OTU_3401	1	D1	D111	D111	35397	D1
OTU_3402	2	D1	D111	D111	35397	D1
OTU_3403	1	D1	D111	D111	35397	D1
OTU_3404	1	D1	D111	D111	35397	D1
OTU_3407	11	D1	D111	D111	35397	D1
OTU_3409	2	D1	D111	D111	35397	D1
OTU_341	1	D1	D111	D111	35397	D1
OTU_3410	1	D1	D111	D111	35397	D1
OTU_3411	1	D1	D111	D111	35397	D1
OTU_3413	1	D1	D111	D111	35397	D1
OTU_3419	1	D1	D111	D111	35397	D1
OTU_3421	3	D1	D111	D111	35397	D1
OTU_3428	1	D1	D111	D111	35397	D1
OTU_3429	1	D1	D111	D111	35397	D1
OTU_3430	2	D1	D111	D111	35397	D1
OTU_3437	1	D1	D111	D111	35397	D1
OTU_3439	1	D1	D111	D111	35397	D1
OTU_3441	1	D1	D111	D111	35397	D1
OTU_3442	1	D1	D111	D111	35397	D1
OTU_3446	1	D1	D111	D111	35397	D1
OTU_345	5	D1	D111	D111	35397	D1
OTU_3455	1	D1	D111	D111	35397	D1
OTU_3464	256	D1	D111	D111	35397	D1
OTU_347	1	D1	D111	D111	35397	D1
OTU_3473	2	D1	D111	D111	35397	D1
OTU_3474	2	D1	D111	D111	35397	D1
OTU_3475	1	D1	D111	D111	35397	D1
OTU_3476	1	D1	D111	D111	35397	D1
OTU_3477	1	D1	D111	D111	35397	D1
OTU_348	2	D1	D111	D111	35397	D1
OTU_3481	1	D1	D111	D111	35397	D1
OTU_3484	1	D1	D111	D111	35397	D1
OTU_3487	1	D1	D111	D111	35397	D1
OTU_349	3	D1	D111	D111	35397	D1
OTU_35	61	D1	D111	D111	35397	D1
OTU_350	1	D1	D111	D111	35397	D1
OTU_351	2	D1	D111	D111	35397	D1
OTU_352	2	D1	D111	D111	35397	D1
OTU_353	22	D1	D111	D111	35397	D1
OTU_354	1	D1	D111	D111	35397	D1
OTU_355	1	D1	D111	D111	35397	D1
OTU_356	1	D1	D111	D111	35397	D1
OTU_357	1	D1	D111	D111	35397	D1
OTU_36	1	D1	D111	D111	35397	D1
OTU_360	3	D1	D111	D111	35397	D1
OTU_361	4	D1	D111	D111	35397	D1
OTU_362	1	D1	D111	D111	35397	D1
OTU_364	6	D1	D111	D111	35397	D1
OTU_367	114	D1	D111	D111	35397	D1
OTU_375	2	D1	D111	D111	35397	D1
OTU_387	18	D1	D111	D111	35397	D1
OTU_388	117	D1	D111	D111	35397	D1
OTU_39	1	D1	D111	D111	35397	D1
OTU_396	112	D1	D111	D111	35397	D1
OTU_398	12	D1	D111	D111	35397	D1
OTU_399	1	D1	D111	D111	35397	D1
OTU_4	411	D1	D111	D111	35397	D1
OTU_40	3	D1	D111	D111	35397	D1
OTU_401	34	D1	D111	D111	35397	D1
OTU_403	26	D1	D111	D111	35397	D1
OTU_405	16	D1	D111	D111	35397	D1
OTU_407	21	D1	D111	D111	35397	D1
OTU_408	1	D1	D111	D111	35397	D1
OTU_413	4	D1	D111	D111	35397	D1
OTU_414	14	D1	D111	D111	35397	D1
OTU_416	8	D1	D111	D111	35397	D1
OTU_417	1	D1	D111	D111	35397	D1
OTU_419	11	D1	D111	D111	35397	D1
OTU_42	1	D1	D111	D111	35397	D1
OTU_420	6	D1	D111	D111	35397	D1
OTU_421	7	D1	D111	D111	35397	D1
OTU_424	1	D1	D111	D111	35397	D1
OTU_433	1	D1	D111	D111	35397	D1
OTU_440	5	D1	D111	D111	35397	D1
OTU_443	2	D1	D111	D111	35397	D1
OTU_446	6	D1	D111	D111	35397	D1
OTU_447	1	D1	D111	D111	35397	D1
OTU_449	1	D1	D111	D111	35397	D1
OTU_45	1	D1	D111	D111	35397	D1
OTU_456	3	D1	D111	D111	35397	D1
OTU_46	25	D1	D111	D111	35397	D1
OTU_461	2	D1	D111	D111	35397	D1
OTU_463	2	D1	D111	D111	35397	D1
OTU_467	1	D1	D111	D111	35397	D1
OTU_468	5	D1	D111	D111	35397	D1
OTU_47	13	D1	D111	D111	35397	D1
OTU_471	2	D1	D111	D111	35397	D1
OTU_473	2	D1	D111	D111	35397	D1
OTU_476	5	D1	D111	D111	35397	D1
OTU_477	1	D1	D111	D111	35397	D1
OTU_480	2	D1	D111	D111	35397	D1
OTU_482	3	D1	D111	D111	35397	D1
OTU_485	2	D1	D111	D111	35397	D1
OTU_486	2	D1	D111	D111	35397	D1
OTU_487	2	D1	D111	D111	35397	D1
OTU_488	5	D1	D111	D111	35397	D1
OTU_493	1	D1	D111	D111	35397	D1
OTU_494	1	D1	D111	D111	35397	D1
OTU_496	1	D1	D111	D111	35397	D1
OTU_497	1	D1	D111	D111	35397	D1
OTU_5	11	D1	D111	D111	35397	D1
OTU_50	2	D1	D111	D111	35397	D1
OTU_500	6	D1	D111	D111	35397	D1
OTU_504	2	D1	D111	D111	35397	D1
OTU_507	1	D1	D111	D111	35397	D1
OTU_512	4	D1	D111	D111	35397	D1
OTU_513	1	D1	D111	D111	35397	D1
OTU_514	2	D1	D111	D111	35397	D1
OTU_515	1	D1	D111	D111	35397	D1
OTU_516	4	D1	D111	D111	35397	D1
OTU_52	2	D1	D111	D111	35397	D1
OTU_521	1	D1	D111	D111	35397	D1
OTU_525	1	D1	D111	D111	35397	D1
OTU_529	9	D1	D111	D111	35397	D1
OTU_53	2	D1	D111	D111	35397	D1
OTU_531	2	D1	D111	D111	35397	D1
OTU_532	2	D1	D111	D111	35397	D1
OTU_54	1	D1	D111	D111	35397	D1
OTU_545	1	D1	D111	D111	35397	D1
OTU_547	2	D1	D111	D111	35397	D1
OTU_549	1	D1	D111	D111	35397	D1
OTU_55	1	D1	D111	D111	35397	D1
OTU_550	6	D1	D111	D111	35397	D1
OTU_551	2	D1	D111	D111	35397	D1
OTU_552	1	D1	D111	D111	35397	D1
OTU_562	2	D1	D111	D111	35397	D1
OTU_564	136	D1	D111	D111	35397	D1
OTU_57	2	D1	D111	D111	35397	D1
OTU_570	1	D1	D111	D111	35397	D1
OTU_572	186	D1	D111	D111	35397	D1
OTU_573	1	D1	D111	D111	35397	D1
OTU_574	1	D1	D111	D111	35397	D1
OTU_579	1	D1	D111	D111	35397	D1
OTU_58	3	D1	D111	D111	35397	D1
OTU_582	1	D1	D111	D111	35397	D1
OTU_583	1	D1	D111	D111	35397	D1
OTU_588	1	D1	D111	D111	35397	D1
OTU_589	1	D1	D111	D111	35397	D1
OTU_59	9	D1	D111	D111	35397	D1
OTU_591	2	D1	D111	D111	35397	D1
OTU_593	1	D1	D111	D111	35397	D1
OTU_594	3	D1	D111	D111	35397	D1
OTU_595	1	D1	D111	D111	35397	D1
OTU_597	1	D1	D111	D111	35397	D1
OTU_598	1	D1	D111	D111	35397	D1
OTU_599	3	D1	D111	D111	35397	D1
OTU_60	1	D1	D111	D111	35397	D1
OTU_600	8	D1	D111	D111	35397	D1
OTU_61	2	D1	D111	D111	35397	D1
OTU_62	3	D1	D111	D111	35397	D1
OTU_63	2	D1	D111	D111	35397	D1
OTU_638	1	D1	D111	D111	35397	D1
OTU_65	31	D1	D111	D111	35397	D1
OTU_651	1	D1	D111	D111	35397	D1
OTU_66	1	D1	D111	D111	35397	D1
OTU_667	2	D1	D111	D111	35397	D1
OTU_668	1	D1	D111	D111	35397	D1
OTU_669	3	D1	D111	D111	35397	D1
OTU_672	124	D1	D111	D111	35397	D1
OTU_673	1	D1	D111	D111	35397	D1
OTU_675	1	D1	D111	D111	35397	D1
OTU_677	1	D1	D111	D111	35397	D1
OTU_68	3	D1	D111	D111	35397	D1
OTU_680	2	D1	D111	D111	35397	D1
OTU_683	1	D1	D111	D111	35397	D1
OTU_684	2	D1	D111	D111	35397	D1
OTU_685	3	D1	D111	D111	35397	D1
OTU_686	2	D1	D111	D111	35397	D1
OTU_687	3	D1	D111	D111	35397	D1
OTU_689	1	D1	D111	D111	35397	D1
OTU_69	1	D1	D111	D111	35397	D1
OTU_692	2	D1	D111	D111	35397	D1
OTU_694	3	D1	D111	D111	35397	D1
OTU_696	7	D1	D111	D111	35397	D1
OTU_698	2	D1	D111	D111	35397	D1
OTU_699	3	D1	D111	D111	35397	D1
OTU_70	3	D1	D111	D111	35397	D1
OTU_700	1	D1	D111	D111	35397	D1
OTU_701	2	D1	D111	D111	35397	D1
OTU_703	2	D1	D111	D111	35397	D1
OTU_704	1	D1	D111	D111	35397	D1
OTU_705	5	D1	D111	D111	35397	D1
OTU_706	3	D1	D111	D111	35397	D1
OTU_707	1	D1	D111	D111	35397	D1
OTU_71	1	D1	D111	D111	35397	D1
OTU_710	1	D1	D111	D111	35397	D1
OTU_711	1	D1	D111	D111	35397	D1
OTU_713	2	D1	D111	D111	35397	D1
OTU_715	2	D1	D111	D111	35397	D1
OTU_716	1	D1	D111	D111	35397	D1
OTU_717	2	D1	D111	D111	35397	D1
OTU_718	1	D1	D111	D111	35397	D1
OTU_719	2	D1	D111	D111	35397	D1
OTU_72	3	D1	D111	D111	35397	D1
OTU_722	3	D1	D111	D111	35397	D1
OTU_728	2	D1	D111	D111	35397	D1
OTU_73	1	D1	D111	D111	35397	D1
OTU_732	3	D1	D111	D111	35397	D1
OTU_736	1	D1	D111	D111	35397	D1
OTU_754	2	D1	D111	D111	35397	D1
OTU_77	5	D1	D111	D111	35397	D1
OTU_78	3	D1	D111	D111	35397	D1
OTU_79	7	D1	D111	D111	35397	D1
OTU_796	344	D1	D111	D111	35397	D1
OTU_797	127	D1	D111	D111	35397	D1
OTU_798	54	D1	D111	D111	35397	D1
OTU_799	34	D1	D111	D111	35397	D1
OTU_8	94	D1	D111	D111	35397	D1
OTU_800	45	D1	D111	D111	35397	D1
OTU_801	27	D1	D111	D111	35397	D1
OTU_802	27	D1	D111	D111	35397	D1
OTU_803	11	D1	D111	D111	35397	D1
OTU_804	7	D1	D111	D111	35397	D1
OTU_805	12	D1	D111	D111	35397	D1
OTU_806	9	D1	D111	D111	35397	D1
OTU_807	1	D1	D111	D111	35397	D1
OTU_808	8	D1	D111	D111	35397	D1
OTU_809	6	D1	D111	D111	35397	D1
OTU_813	2	D1	D111	D111	35397	D1
OTU_815	38	D1	D111	D111	35397	D1
OTU_816	4	D1	D111	D111	35397	D1
OTU_817	3	D1	D111	D111	35397	D1
OTU_818	2	D1	D111	D111	35397	D1
OTU_819	4	D1	D111	D111	35397	D1
OTU_820	1	D1	D111	D111	35397	D1
OTU_822	3	D1	D111	D111	35397	D1
OTU_823	3	D1	D111	D111	35397	D1
OTU_826	1	D1	D111	D111	35397	D1
OTU_827	7	D1	D111	D111	35397	D1
OTU_828	2	D1	D111	D111	35397	D1
OTU_83	1	D1	D111	D111	35397	D1
OTU_834	2	D1	D111	D111	35397	D1
OTU_835	8	D1	D111	D111	35397	D1
OTU_838	1	D1	D111	D111	35397	D1
OTU_843	1	D1	D111	D111	35397	D1
OTU_845	2	D1	D111	D111	35397	D1
OTU_848	3	D1	D111	D111	35397	D1
OTU_849	2	D1	D111	D111	35397	D1
OTU_851	14	D1	D111	D111	35397	D1
OTU_852	5	D1	D111	D111	35397	D1
OTU_853	1	D1	D111	D111	35397	D1
OTU_854	1	D1	D111	D111	35397	D1
OTU_855	1	D1	D111	D111	35397	D1
OTU_859	1	D1	D111	D111	35397	D1
OTU_869	1	D1	D111	D111	35397	D1
OTU_87	1	D1	D111	D111	35397	D1
OTU_871	2	D1	D111	D111	35397	D1
OTU_872	1	D1	D111	D111	35397	D1
OTU_874	1	D1	D111	D111	35397	D1
OTU_875	1	D1	D111	D111	35397	D1
OTU_877	3	D1	D111	D111	35397	D1
OTU_878	1	D1	D111	D111	35397	D1
OTU_879	3	D1	D111	D111	35397	D1
OTU_880	1	D1	D111	D111	35397	D1
OTU_881	2	D1	D111	D111	35397	D1
OTU_882	1	D1	D111	D111	35397	D1
OTU_883	1	D1	D111	D111	35397	D1
OTU_884	2	D1	D111	D111	35397	D1
OTU_885	1	D1	D111	D111	35397	D1
OTU_89	1	D1	D111	D111	35397	D1
OTU_891	4	D1	D111	D111	35397	D1
OTU_892	4	D1	D111	D111	35397	D1
OTU_893	1	D1	D111	D111	35397	D1
OTU_895	1	D1	D111	D111	35397	D1
OTU_897	1	D1	D111	D111	35397	D1
OTU_898	1	D1	D111	D111	35397	D1
OTU_899	3	D1	D111	D111	35397	D1
OTU_9	2	D1	D111	D111	35397	D1
OTU_901	4	D1	D111	D111	35397	D1
OTU_902	3	D1	D111	D111	35397	D1
OTU_903	1	D1	D111	D111	35397	D1
OTU_904	1	D1	D111	D111	35397	D1
OTU_905	2	D1	D111	D111	35397	D1
OTU_914	3	D1	D111	D111	35397	D1
OTU_916	3	D1	D111	D111	35397	D1
OTU_918	1	D1	D111	D111	35397	D1
OTU_919	2	D1	D111	D111	35397	D1
OTU_921	4	D1	D111	D111	35397	D1
OTU_923	2	D1	D111	D111	35397	D1
OTU_927	1	D1	D111	D111	35397	D1
OTU_928	1	D1	D111	D111	35397	D1
OTU_930	4	D1	D111	D111	35397	D1
OTU_931	2	D1	D111	D111	35397	D1
OTU_932	1	D1	D111	D111	35397	D1
OTU_933	1	D1	D111	D111	35397	D1
OTU_938	149	D1	D111	D111	35397	D1
OTU_94	1	D1	D111	D111	35397	D1
OTU_940	34	D1	D111	D111	35397	D1
OTU_941	1172	D1	D111	D111	35397	D1
OTU_942	12	D1	D111	D111	35397	D1
OTU_943	12	D1	D111	D111	35397	D1
OTU_944	94	D1	D111	D111	35397	D1
OTU_945	6	D1	D111	D111	35397	D1
OTU_946	2	D1	D111	D111	35397	D1
OTU_947	1648	D1	D111	D111	35397	D1
OTU_948	1062	D1	D111	D111	35397	D1
OTU_95	6	D1	D111	D111	35397	D1
OTU_950	2565	D1	D111	D111	35397	D1
OTU_951	1	D1	D111	D111	35397	D1
OTU_952	154	D1	D111	D111	35397	D1
OTU_953	13	D1	D111	D111	35397	D1
OTU_954	4	D1	D111	D111	35397	D1
OTU_955	4	D1	D111	D111	35397	D1
OTU_956	3	D1	D111	D111	35397	D1
OTU_957	1	D1	D111	D111	35397	D1
OTU_958	1	D1	D111	D111	35397	D1
OTU_96	4	D1	D111	D111	35397	D1
OTU_960	1	D1	D111	D111	35397	D1
OTU_961	1	D1	D111	D111	35397	D1
OTU_965	3	D1	D111	D111	35397	D1
OTU_967	2	D1	D111	D111	35397	D1
OTU_969	1	D1	D111	D111	35397	D1
OTU_970	1	D1	D111	D111	35397	D1
OTU_971	1	D1	D111	D111	35397	D1
OTU_972	3	D1	D111	D111	35397	D1
OTU_973	1	D1	D111	D111	35397	D1
OTU_974	1	D1	D111	D111	35397	D1
OTU_976	3	D1	D111	D111	35397	D1
OTU_977	2	D1	D111	D111	35397	D1
OTU_978	9	D1	D111	D111	35397	D1
OTU_979	1	D1	D111	D111	35397	D1
OTU_98	1	D1	D111	D111	35397	D1
OTU_983	1	D1	D111	D111	35397	D1
OTU_985	1	D1	D111	D111	35397	D1
OTU_99	1	D1	D111	D111	35397	D1
OTU_992	1	D1	D111	D111	35397	D1
OTU_994	2	D1	D111	D111	35397	D1
OTU_997	2	D1	D111	D111	35397	D1
OTU_998	1	D1	D111	D111	35397	D1
OTU_999	20	D1	D111	D111	35397	D1
OTU_10	69	D1	D112	D112	34429	D1
OTU_100	2	D1	D112	D112	34429	D1
OTU_1000	2	D1	D112	D112	34429	D1
OTU_1002	67	D1	D112	D112	34429	D1
OTU_1003	72	D1	D112	D112	34429	D1
OTU_1004	73	D1	D112	D112	34429	D1
OTU_1008	3	D1	D112	D112	34429	D1
OTU_101	1	D1	D112	D112	34429	D1
OTU_1010	150	D1	D112	D112	34429	D1
OTU_1011	27	D1	D112	D112	34429	D1
OTU_1012	52	D1	D112	D112	34429	D1
OTU_1013	4	D1	D112	D112	34429	D1
OTU_1014	37	D1	D112	D112	34429	D1
OTU_1015	128	D1	D112	D112	34429	D1
OTU_1016	122	D1	D112	D112	34429	D1
OTU_1017	30	D1	D112	D112	34429	D1
OTU_1018	25	D1	D112	D112	34429	D1
OTU_1019	30	D1	D112	D112	34429	D1
OTU_1020	3	D1	D112	D112	34429	D1
OTU_1021	33	D1	D112	D112	34429	D1
OTU_1022	153	D1	D112	D112	34429	D1
OTU_1023	23	D1	D112	D112	34429	D1
OTU_1024	23	D1	D112	D112	34429	D1
OTU_1025	43	D1	D112	D112	34429	D1
OTU_1027	47	D1	D112	D112	34429	D1
OTU_1028	4	D1	D112	D112	34429	D1
OTU_1029	1	D1	D112	D112	34429	D1
OTU_1030	26	D1	D112	D112	34429	D1
OTU_1031	14	D1	D112	D112	34429	D1
OTU_1032	13	D1	D112	D112	34429	D1
OTU_1033	36	D1	D112	D112	34429	D1
OTU_1035	10	D1	D112	D112	34429	D1
OTU_1036	8	D1	D112	D112	34429	D1
OTU_1038	25	D1	D112	D112	34429	D1
OTU_1039	3	D1	D112	D112	34429	D1
OTU_1040	25	D1	D112	D112	34429	D1
OTU_1041	6	D1	D112	D112	34429	D1
OTU_1042	16	D1	D112	D112	34429	D1
OTU_1043	16	D1	D112	D112	34429	D1
OTU_1044	1	D1	D112	D112	34429	D1
OTU_1045	15	D1	D112	D112	34429	D1
OTU_1046	15	D1	D112	D112	34429	D1
OTU_1048	8	D1	D112	D112	34429	D1
OTU_1049	12	D1	D112	D112	34429	D1
OTU_105	1	D1	D112	D112	34429	D1
OTU_1050	2	D1	D112	D112	34429	D1
