Group	OTU	fV	fM	fN	rChisqX	rChisqP	rKsD	rKsP
D7	OTU_2324	50.9480769230769	1.975	10	1006.06329113924	1.22750544091464e-185	0.391006693211763	9.75479547427049e-06
D7	OTU_2325	6.45576923076923	1.575	18	159.857142857143	1.43509585113469e-16	0.289517833587142	0.00244796331909758
D7	OTU_2326	2291.11217948718	31.625	30	2825.40316205534	0	0.270023783538193	0.00585839069418415
D7	OTU_2333	0.025	0.025	1	39	0.469878197771206	0.537816469418554	1.78474124368222e-10
D7	OTU_2338	0.025	0.025	1	39	0.469878197771206	0.537816469418554	1.78474124368222e-10
D7	OTU_2339	32.4352564102564	1.025	4	1234.12195121951	1.60409168377196e-233	0.471414393105425	3.80115711129392e-08
D7	OTU_2342	6.43525641025641	1.225	13	204.877551020408	2.22602269920751e-24	0.360415032396118	6.1358768842168e-05
D7	OTU_2346	86.6916666666667	2.025	3	1669.61728395062	0	0.511086176311134	1.68150071644391e-09
D7	OTU_2355	22.4865384615385	0.775	2	1131.58064516129	5.97120647686484e-212	0.514911334840493	1.22840726479723e-09
D7	OTU_2357	541124.523076923	370.8	18	56914.3915857605	0	0.329881035570511	0.00033127138317357
D7	OTU_2359	1.37884615384615	0.425	7	126.529411764706	3.54466403391314e-11	0.466299835343724	5.57886309371369e-08
D7	OTU_2365	0.025	0.025	1	39	0.469878197771206	0.537816469418554	1.78474124368222e-10
D7	OTU_2368	1.225	0.425	6	112.411764705882	4.85672203601735e-09	0.499507388609063	4.28792323869942e-09
D7	OTU_2372	0.712179487179487	0.175	2	158.714285714286	2.23001621058649e-16	0.532139058586704	2.90153456816711e-10
D7	OTU_2373	0.025	0.025	1	39	0.469878197771206	0.537816469418554	1.78474124368222e-10
D7	OTU_238	0.281410256410256	0.225	7	48.7777777777778	0.135610024282501	0.489269326446361	9.63743618243029e-09
D7	OTU_2386	0.025	0.025	1	39	0.469878197771206	0.537816469418554	1.78474124368222e-10
D7	OTU_2387	0.025	0.025	1	39	0.469878197771206	0.537816469418554	1.78474124368222e-10
D7	OTU_239	21.3846153846154	1.5	9	556	1.16920568105231e-92	0.402170994681816	4.80346254527753e-06
D7	OTU_240	0.419871794871795	0.125	2	131	7.11262973950273e-12	0.526484737832737	4.6837722589288e-10
D7	OTU_2405	0.768589743589744	0.275	6	109	1.5339535588368e-08	0.473117562160133	3.34213463570876e-08
D7	OTU_2407	0.397435897435897	0.25	6	62	0.0109909860610232	0.504153200267373	2.95286850526821e-09
D7	OTU_2409	0.840384615384615	0.325	6	100.846153846154	2.23194210860815e-07	0.488526483806115	1.02140373936521e-08
D7	OTU_2410	0.025	0.025	1	39	0.469878197771206	0.537816469418554	1.78474124368222e-10
D7	OTU_2416	22.6096153846154	0.825	2	1068.81818181818	8.85434363615785e-199	0.51887202353518	8.85288953256236e-10
D7	OTU_2419	0.025	0.025	1	39	0.469878197771206	0.537816469418554	1.78474124368222e-10
D7	OTU_2432	0.143589743589744	0.1	3	56	0.0380966886946534	0.529071254594338	3.76476960717298e-10
D7	OTU_2433	0.143589743589744	0.1	3	56	0.0380966886946534	0.529071254594338	3.76476960717298e-10
D7	OTU_2434	0.025	0.025	1	39	0.469878197771206	0.537816469418554	1.78474124368222e-10
D7	OTU_2438	2.5	0.25	1	390	1.89841266550158e-59	0.537816469418554	1.78474124368222e-10
D7	OTU_2440	0.0487179487179487	0.05	2	38	0.515344526832293	0.539605341381721	1.52971968425675e-10
D7	OTU_2442	0.025	0.025	1	39	0.469878197771206	0.537816469418554	1.78474124368222e-10
D7	OTU_2477	1.225	0.175	1	273	6.89574634626611e-37	0.537816469418554	1.78474124368222e-10
D7	OTU_2479	0.025	0.025	1	39	0.469878197771206	0.537816469418554	1.78474124368222e-10
D7	OTU_2480	0.43525641025641	0.225	5	75.4444444444444	0.000413364897078454	0.508464628168023	2.08237849186332e-09
D7	OTU_2482	1.225	0.175	1	273	6.89574634626611e-37	0.537816469418554	1.78474124368222e-10
D7	OTU_2483	0.225	0.075	1	117	1.00860452443215e-09	0.537816469418554	1.78474124368222e-10
D7	OTU_2491	0.712179487179487	0.175	2	158.714285714286	2.23001621058649e-16	0.532139058586704	2.90153456816711e-10
D7	OTU_2502	0.163461538461538	0.125	4	51	0.0944475529201084	0.521405213560314	7.17014891904455e-10
D7	OTU_2512	0.025	0.025	1	39	0.469878197771206	0.537816469418554	1.78474124368222e-10
D7	OTU_2531	0.025	0.025	1	39	0.469878197771206	0.537816469418554	1.78474124368222e-10
D7	OTU_2534	0.025	0.025	1	39	0.469878197771206	0.537816469418554	1.78474124368222e-10
D7	OTU_2547	0.025	0.025	1	39	0.469878197771206	0.537816469418554	1.78474124368222e-10
D7	OTU_2553	0.025	0.025	1	39	0.469878197771206	0.537816469418554	1.78474124368222e-10
D7	OTU_2560	0.025	0.025	1	39	0.469878197771206	0.537816469418554	1.78474124368222e-10
D7	OTU_2578	0.233333333333333	0.15	4	60.6666666666667	0.0146817969188729	0.521920835792535	6.86811274519528e-10
D7	OTU_2580	0.025	0.025	1	39	0.469878197771206	0.537816469418554	1.78474124368222e-10
D7	OTU_2581	3.61794871794872	0.35	3	403.142857142857	4.88975949067184e-62	0.497996433108423	4.837399258939e-09
D7	OTU_2582	0.266025641025641	0.125	3	83	5.14052363133785e-05	0.520746645818602	7.57484297508881e-10
D7	OTU_2583	0.025	0.025	1	39	0.469878197771206	0.537816469418554	1.78474124368222e-10
D7	OTU_2585	0.025	0.025	1	39	0.469878197771206	0.537816469418554	1.78474124368222e-10
D7	OTU_2586	1.47115384615385	0.375	6	153	1.99204750533614e-15	0.471405213560314	3.80378983866336e-08
D7	OTU_2588	1.24102564102564	0.2	2	242	4.07709176135319e-31	0.521239638201204	7.26986137955521e-10
D7	OTU_2589	24700.9	24.85	1	38766	0	0.537816469418554	1.78474124368222e-10
D7	OTU_2590	5494.49679487179	16.625	16	12889.3458646617	0	0.430244887179761	7.40673555266191e-07
D7	OTU_2591	0.225	0.075	1	117	1.00860452443215e-09	0.537816469418554	1.78474124368222e-10
D7	OTU_2592	3.025	0.275	1	429	3.72685154942319e-67	0.537816469418554	1.78474124368222e-10
D7	OTU_2593	0.122435897435897	0.075	2	63.6666666666667	0.00757732631292697	0.534859739190541	2.30021557356963e-10
D7	OTU_2594	9613.17371794872	18.575	6	20183.7833109017	0	0.442945302924414	3.05017669233187e-07
D7	OTU_2598	91.9384615384615	3.6	13	996	1.56183748543972e-183	0.366262787713523	4.36753279746682e-05
D7	OTU_26	0.0487179487179487	0.05	2	38	0.515344526832293	0.539605341381721	1.52971968425675e-10
D7	OTU_260	0.1	0.05	1	78	0.000207739952128995	0.537816469418554	1.78474124368222e-10
D7	OTU_2601	188.766666666667	6.05	12	1216.84297520661	6.98579266470787e-230	0.418399479402495	1.65534225715636e-06
D7	OTU_2607	112.737820512821	4.325	12	1016.59537572254	7.6826595062861e-188	0.358118870688374	7.00162736031462e-05
D7	OTU_2608	55.225	1.175	1	1833	0	0.537816469418554	1.78474124368222e-10
D7	OTU_2618	0.025	0.025	1	39	0.469878197771206	0.537816469418554	1.78474124368222e-10
D7	OTU_2619	0.225	0.075	1	117	1.00860452443215e-09	0.537816469418554	1.78474124368222e-10
D7	OTU_2623	19.7025641025641	1.3	11	591.076923076923	8.72459414873712e-100	0.384808932723606	1.43309933954283e-05
D7	OTU_2629	0.182051282051282	0.15	5	47.3333333333333	0.169035449996599	0.512414327640747	1.50823120659282e-09
D7	OTU_2630	4.96410256410256	1.1	12	176	2.58850303741934e-19	0.389244654971899	1.08889185421734e-05
D7	OTU_2631	0.025	0.025	1	39	0.469878197771206	0.537816469418554	1.78474124368222e-10
D7	OTU_2632	0.025	0.025	1	39	0.469878197771206	0.537816469418554	1.78474124368222e-10
D7	OTU_2637	18.951282051282	1.65	7	447.939393939394	6.36927641071975e-71	0.472664310294819	3.45873842899636e-08
D7	OTU_264	0.0487179487179487	0.05	2	38	0.515344526832293	0.539605341381721	1.52971968425675e-10
D7	OTU_2642	0.4	0.1	1	156	6.3288719434137e-16	0.537816469418554	1.78474124368222e-10
D7	OTU_2643	880115.383974359	206.475	8	166240.46482625	0	0.50586218829777	2.57201271391949e-09
D7	OTU_2645	584.840384615385	3.925	2	5811.15286624204	0	0.514465555242438	1.27433996688353e-09
D7	OTU_2651	0.122435897435897	0.075	2	63.6666666666667	0.00757732631292697	0.534859739190541	2.30021557356963e-10
D7	OTU_2655	304.502564102564	4.4	5	2699	0	0.479696352198282	2.0241314624414e-08
D7	OTU_2656	66.8147435897436	1.575	3	1654.46031746032	1.92685601878086e-322	0.501396555715641	3.68596564381818e-09
D7	OTU_2658	0.225	0.075	1	117	1.00860452443215e-09	0.537816469418554	1.78474124368222e-10
D7	OTU_2659	0.025	0.025	1	39	0.469878197771206	0.537816469418554	1.78474124368222e-10
D7	OTU_2662	0.48974358974359	0.15	2	127.333333333333	2.65965085691095e-11	0.534859739190541	2.30021557356963e-10
D7	OTU_2664	1032673.83589744	212.6	11	189436.874882408	0	0.469114251415314	4.51937384182699e-08
D7	OTU_2669	0.0711538461538462	0.075	3	37	0.561409819379416	0.535708278325764	2.13898010414937e-10
D7	OTU_268	172968.071153846	81.675	4	82592.6510560147	0	0.523135161334481	6.20506757087469e-10
D7	OTU_2681	2.5	0.25	1	390	1.89841266550158e-59	0.537816469418554	1.78474124368222e-10
D7	OTU_2682	11.025	0.525	1	819	1.14886989986668e-146	0.537816469418554	1.78474124368222e-10
D7	OTU_2689	38	1	2	1482	7.03930554580189e-286	0.514434254201421	1.27762755930405e-09
D7	OTU_2693	0.025	0.025	1	39	0.469878197771206	0.537816469418554	1.78474124368222e-10
D7	OTU_270	12618.0198717949	27.325	20	18009.2506861848	0	0.403903325581589	4.29574941329669e-06
D7	OTU_2708	1.6	0.2	1	312	2.71899816195678e-44	0.537816469418554	1.78474124368222e-10
D7	OTU_2719	0.025	0.025	1	39	0.469878197771206	0.537816469418554	1.78474124368222e-10
D7	OTU_2729	0.61474358974359	0.275	5	87.1818181818182	1.52530395429629e-05	0.512108411747817	1.54652579631431e-09
D7	OTU_273	0.025	0.025	1	39	0.469878197771206	0.537816469418554	1.78474124368222e-10
D7	OTU_2730	7.18910256410256	1.125	10	249.222222222222	1.88851080636459e-32	0.412603991908302	2.43340961447736e-06
D7	OTU_2731	635506.215384615	126.2	2	196392.570522979	0	0.534925481534891	2.28731034113139e-10
D7	OTU_274	0.250641025641026	0.175	5	55.8571428571428	0.0391643990323865	0.511662584042321	1.60403934579278e-09
D7	OTU_2746	0.0487179487179487	0.05	2	38	0.515344526832293	0.539605341381721	1.52971968425675e-10
D7	OTU_275	0.0487179487179487	0.05	2	38	0.515344526832293	0.539605341381721	1.52971968425675e-10
D7	OTU_2757	3.77884615384615	0.375	2	393	4.87722450588489e-60	0.526484737832737	4.6837722589288e-10
D7	OTU_2759	301837.686538462	173.825	14	67721.385157486	0	0.461652587151402	7.87725132900263e-08
D7	OTU_276	4.91730769230769	0.425	4	451.235294117647	1.40285335347536e-71	0.475994650157045	2.68627470267901e-08
D7	OTU_2763	5.625	0.375	1	585	1.50522292204823e-98	0.537816469418554	1.78474124368222e-10
D7	OTU_277	0.625	0.125	1	195	1.25933899634915e-22	0.537816469418554	1.78474124368222e-10
D7	OTU_2788	0.025	0.025	1	39	0.469878197771206	0.537816469418554	1.78474124368222e-10
D7	OTU_279	1.87435897435897	0.35	4	208.857142857143	4.32681943320674e-25	0.500888506284636	3.83922049707053e-09
D7	OTU_2792	0.025	0.025	1	39	0.469878197771206	0.537816469418554	1.78474124368222e-10
D7	OTU_2797	0.625	0.125	1	195	1.25933899634915e-22	0.537816469418554	1.78474124368222e-10
D7	OTU_2798	24727.1019230769	39.025	4	24711.2613709161	0	0.498000113699517	4.83598072698044e-09
D7	OTU_2799	0.21474358974359	0.125	3	67	0.00348945137705136	0.53132094584942	3.11068282243809e-10
D7	OTU_2800	0.0711538461538462	0.075	3	37	0.561409819379416	0.535708278325764	2.13898010414937e-10
D7	OTU_2802	0.225	0.075	1	117	1.00860452443215e-09	0.537816469418554	1.78474124368222e-10
D7	OTU_2819	0.025	0.025	1	39	0.469878197771206	0.537816469418554	1.78474124368222e-10
D7	OTU_2826	0.0487179487179487	0.05	2	38	0.515344526832293	0.539605341381721	1.52971968425675e-10
D7	OTU_2828	0.246153846153846	0.1	2	96	1.04012833594254e-06	0.529868250412881	3.51897289085912e-10
D7	OTU_2839	0.122435897435897	0.075	2	63.6666666666667	0.00757732631292697	0.534859739190541	2.30021557356963e-10
D7	OTU_2844	0.025	0.025	1	39	0.469878197771206	0.537816469418554	1.78474124368222e-10
D7	OTU_2871	0.025	0.025	1	39	0.469878197771206	0.537816469418554	1.78474124368222e-10
D7	OTU_2876	0.025	0.025	1	39	0.469878197771206	0.537816469418554	1.78474124368222e-10
D7	OTU_2879	0.025	0.025	1	39	0.469878197771206	0.537816469418554	1.78474124368222e-10
D7	OTU_2888	424977.353205128	395.925	30	41861.7586032708	0	0.281078984552551	0.00359833345514426
D7	OTU_2892	0.025	0.025	1	39	0.469878197771206	0.537816469418554	1.78474124368222e-10
D7	OTU_2893	11.0358974358974	1.2	10	358.666666666667	2.5904160833405e-53	0.39103425401412	9.73798983128216e-06
D7	OTU_2894	0.225	0.075	1	117	1.00860452443215e-09	0.537816469418554	1.78474124368222e-10
D7	OTU_2895	0.643589743589744	0.15	2	167.333333333333	7.8541067729362e-18	0.524160416146027	5.69430613772681e-10
D7	OTU_2896	4.97435897435897	0.5	6	388	4.69470832643308e-59	0.438692296807913	4.117179449592e-07
D7	OTU_2897	3.49679487179487	0.875	10	155.857142857143	6.68505716780504e-16	0.430079626178439	7.49146253253841e-07
D7	OTU_2898	0.284615384615385	0.15	3	74	0.000604847198519649	0.535708278325764	2.13898010414937e-10
D7	OTU_2899	11.0230769230769	0.55	2	781.636363636364	6.30224382221161e-139	0.515786778177542	1.14285891861243e-09
D7	OTU_2901	623.922435897436	3.975	2	6121.50314465409	0	0.522403010870713	6.59693855098453e-10
D7	OTU_2902	31278.5641025641	30.5	4	39995.5409836066	0	0.480089073778383	1.96400631313765e-08
D7	OTU_2906	0.335897435897436	0.15	3	87.3333333333333	1.45852187155728e-05	0.527110656756101	4.44307479696704e-10
D7	OTU_2907	9090.225	15.075	1	23517	0	0.537816469418554	1.78474124368222e-10
D7	OTU_2908	0.025	0.025	1	39	0.469878197771206	0.537816469418554	1.78474124368222e-10
D7	OTU_292	0.025	0.025	1	39	0.469878197771206	0.537816469418554	1.78474124368222e-10
D7	OTU_2921	0.025	0.025	1	39	0.469878197771206	0.537816469418554	1.78474124368222e-10
D7	OTU_2923	0.025	0.025	1	39	0.469878197771206	0.537816469418554	1.78474124368222e-10
D7	OTU_2926	0.0487179487179487	0.05	2	38	0.515344526832293	0.539605341381721	1.52971968425675e-10
D7	OTU_2927	218.676923076923	2.7	4	3158.66666666667	0	0.495761658705086	5.77791703371133e-09
D7	OTU_2931	95.925641025641	1.65	4	2267.33333333333	0	0.476456802545459	2.59332580965221e-08
D7	OTU_2934	43.1666666666667	1.25	3	1346.8	2.74389164466552e-257	0.500445287412686	3.97798005646877e-09
D7	OTU_2935	102.317948717949	1.7	3	2347.29411764706	0	0.49173327809665	7.94294152672848e-09
D7	OTU_2936	44.3871794871795	1.35	4	1282.2962962963	1.12580071292351e-243	0.480288107937097	1.93420153227208e-08
D7	OTU_2937	0.025	0.025	1	39	0.469878197771206	0.537816469418554	1.78474124368222e-10
D7	OTU_2939	87.025	1.475	1	2301	0	0.537816469418554	1.78474124368222e-10
D7	OTU_294	0.1	0.05	1	78	0.000207739952128995	0.537816469418554	1.78474124368222e-10
D7	OTU_2941	0.1	0.05	1	78	0.000207739952128995	0.537816469418554	1.78474124368222e-10
D7	OTU_2942	0.025	0.025	1	39	0.469878197771206	0.537816469418554	1.78474124368222e-10
D7	OTU_2944	539584.250641026	137.575	5	152962.280755951	0	0.523748847198759	5.89420512397965e-10
D7	OTU_2945	0.194871794871795	0.1	2	76	0.000356494139413325	0.539605341381721	1.52971968425675e-10
D7	OTU_2951	19.5891025641026	0.725	2	1053.75862068965	1.26914264259516e-195	0.515058204162426	1.21363108451789e-09
D7	OTU_2952	0.025	0.025	1	39	0.469878197771206	0.537816469418554	1.78474124368222e-10
D7	OTU_2955	0.025	0.025	1	39	0.469878197771206	0.537816469418554	1.78474124368222e-10
D7	OTU_2958	0.025	0.025	1	39	0.469878197771206	0.537816469418554	1.78474124368222e-10
D7	OTU_296	0.0487179487179487	0.05	2	38	0.515344526832293	0.539605341381721	1.52971968425675e-10
D7	OTU_2960	109.894871794872	9.05	32	473.580110497238	4.80187945457514e-76	0.193987296488676	0.0985237039426794
D7	OTU_2966	7.17692307692308	0.55	2	508.909090909091	3.84912388082945e-83	0.531331976357589	3.10776737677543e-10
D7	OTU_2969	0.025	0.025	1	39	0.469878197771206	0.537816469418554	1.78474124368222e-10
D7	OTU_2971	0.025	0.025	1	39	0.469878197771206	0.537816469418554	1.78474124368222e-10
D7	OTU_2974	90	1.5	1	2340	0	0.537816469418554	1.78474124368222e-10
D7	OTU_2975	1180.58397435897	9.075	6	5073.58402203857	0	0.492901140971688	7.24484539027515e-09
D7	OTU_2977	0.025	0.025	1	39	0.469878197771206	0.537816469418554	1.78474124368222e-10
D7	OTU_2978	0.025	0.025	1	39	0.469878197771206	0.537816469418554	1.78474124368222e-10
D7	OTU_2979	0.830769230769231	0.2	2	162	6.26457010629028e-17	0.536841226835852	1.94083416005242e-10
D7	OTU_2982	0.025	0.025	1	39	0.469878197771206	0.537816469418554	1.78474124368222e-10
D7	OTU_2985	0.025	0.025	1	39	0.469878197771206	0.537816469418554	1.78474124368222e-10
D7	OTU_2986	0.1	0.05	1	78	0.000207739952128995	0.537816469418554	1.78474124368222e-10
D7	OTU_2991	2.025	0.225	1	351	8.04711824159342e-52	0.537816469418554	1.78474124368222e-10
D7	OTU_2992	5.625	0.375	1	585	1.50522292204823e-98	0.537816469418554	1.78474124368222e-10
D7	OTU_2994	0.025	0.025	1	39	0.469878197771206	0.537816469418554	1.78474124368222e-10
D7	OTU_2995	0.0711538461538462	0.075	3	37	0.561409819379416	0.535708278325764	2.13898010414937e-10
D7	OTU_3005	0.025	0.025	1	39	0.469878197771206	0.537816469418554	1.78474124368222e-10
D7	OTU_3008	0.025	0.025	1	39	0.469878197771206	0.537816469418554	1.78474124368222e-10
D7	OTU_3011	1.36153846153846	0.35	4	151.714285714286	3.24947284369678e-15	0.517893464541084	9.60137969130415e-10
D7	OTU_3012	40.0410256410256	1.4	2	1115.42857142857	1.47279691000033e-208	0.537549555368658	1.82619808164475e-10
D7	OTU_3013	0.025	0.025	1	39	0.469878197771206	0.537816469418554	1.78474124368222e-10
D7	OTU_3018	0.0487179487179487	0.05	2	38	0.515344526832293	0.539605341381721	1.52971968425675e-10
D7	OTU_3020	0.025	0.025	1	39	0.469878197771206	0.537816469418554	1.78474124368222e-10
D7	OTU_3021	0.025	0.025	1	39	0.469878197771206	0.537816469418554	1.78474124368222e-10
D7	OTU_3022	0.025	0.025	1	39	0.469878197771206	0.537816469418554	1.78474124368222e-10
D7	OTU_3023	0.0711538461538462	0.075	3	37	0.561409819379416	0.535708278325764	2.13898010414937e-10
D7	OTU_3025	0.455769230769231	0.175	3	101.571428571429	1.76654417350837e-07	0.527266568434605	4.38502567590149e-10
D7	OTU_3027	0.025	0.025	1	39	0.469878197771206	0.537816469418554	1.78474124368222e-10
D7	OTU_3028	0.025	0.025	1	39	0.469878197771206	0.537816469418554	1.78474124368222e-10
D7	OTU_3034	1.61474358974359	0.225	2	279.888888888889	3.477462253118e-38	0.520271014600338	7.88091369940958e-10
D7	OTU_3038	0.1	0.05	1	78	0.000207739952128995	0.537816469418554	1.78474124368222e-10
D7	OTU_3046	0.1	0.05	1	78	0.000207739952128995	0.537816469418554	1.78474124368222e-10
